ground/gbrick,0,396.9,399.46,119.65,122.21,4,4,0
ground/gbrick,0,401.95,404.51,119.59,122.15,4,4,0
ground/gbrick,0,406.94,409.5,119.47,122.03,4,4,0
ground/gbrick,0,412.23,414.79,119.41,121.97,4,4,0
ground/gbrick,0,417.22,419.78,119.35,121.91,4,4,0
ground/gbrick,0,422.27,424.83,119.23,121.79,4,4,0
ground/gbrick,0,427.08,429.64,119.11,121.67,4,4,0
ground/gbrick,0,432.25,434.81,119.05,121.61,4,4,0
ground/gbrick,0,437.36,439.92,119.29,121.85,4,4,0
ground/gbrick,0,442.53,445.09,119.23,121.79,4,4,0
ground/gbrick,0,447.64,450.2,119.17,121.73,4,4,0
ground/gbrick,0,452.63,455.19,119.05,121.61,4,4,0
ground/gbrick,0,457.56,460.12,118.99,121.55,4,4,0
ground/gbrick,0,462.37,464.93,118.81,121.37,4,4,0
ground/gbrick,0,402.05,404.61,150.2,152.76,4,4,0
ground/gbrick,0,397.59,400.15,145.37,147.93,4,4,0
ground/gbrick,0,392.7,395.26,140.42,142.98,4,4,0
ground/gbrick,0,397.78,400.34,135.47,138.03,4,4,0
ground/gbrick,0,402.86,405.42,130.76,133.32,4,4,0
ground/gbrick,0,407.88,410.44,135.53,138.09,4,4,0
ground/gbrick,0,413.02,415.58,140.18,142.74,4,4,0
ground/gbrick,0,407.58,410.14,145.44,148,4,4,0
ground/gbrick,0,428.2569,430.8169,152.6739,155.2339,4,4,0
ground/gbrick,0,447.9294,450.4893,147.1784,149.7384,4,4,0
ground/gbrick,0,428.1772,430.7372,157.6119,160.1719,4,4,0
ground/gbrick,0,427.6993,430.2593,162.2314,164.7914,4,4,0
ground/gbrick,0,427.6993,430.2593,166.6915,169.2515,4,4,0
ground/gbrick,0,427.5401,430.1001,171.9482,174.5081,4,4,0
ground/gbrick,0,427.5401,430.1001,176.6472,179.2072,4,4,0
ground/gbrick,0,447.7701,450.33,151.9571,154.5171,4,4,0
ground/gbrick,0,447.8497,450.4097,156.6562,159.2162,4,4,0
ground/gbrick,0,448.0886,450.6486,161.4349,163.9949,4,4,0
ground/gbrick,0,448.0886,450.6486,166.2137,168.7737,4,4,0
ground/gbrick,0,448.1683,450.7283,171.1517,173.7117,4,4,0
ground/gbrick,0,448.4072,450.9672,175.9304,178.4904,4,4,0
ground/gbrick,0,361.1612,363.7212,103.5165,106.0765,4,4,0
ground/gbrick,0,361.1432,363.7032,98.72971,101.2897,4,4,0
ground/gbrick,0,361.0905,363.6505,93.87135,96.43135,4,4,0
ground/gbrick,0,365.8432,368.4032,93.66012,96.22012,4,4,0
ground/gbrick,0,370.6487,373.2087,93.39608,95.95608,4,4,0
ground/gbrick,0,375.6127,378.1727,93.23766,95.79765,4,4,0
ground/gbrick,0,375.7711,378.3311,98.04321,100.6032,4,4,0
ground/gbrick,0,375.82,378.38,103.11,105.67,4,4,0
ground/gbrick,0,361.1961,363.7561,108.3408,110.9008,4,4,0
ground/gbrick,0,366.3713,368.9313,108.7105,111.2705,4,4,0
ground/gbrick,0,371.3881,373.9481,108.8689,111.4289,4,4,0
ground/gbrick,0,376.0352,378.5952,108.3408,110.9008,4,4,0
ground/gbrick,0,442.2645,444.8245,95.26404,97.82404,4,4,0
ground/gbrick,0,437.5645,440.1245,100.3336,102.8936,4,4,0
ground/gbrick,0,437.6173,440.1773,109.9447,112.5047,4,4,0
ground/gbrick,0,442.7925,445.3525,110.3144,112.8744,4,4,0
ground/gbrick,0,437.5825,440.1425,105.1204,107.6804,4,4,0
ground/gbrick,0,452.2413,454.8013,104.7139,107.2739,4,4,0
ground/gbrick,0,437.5117,440.0717,95.47527,98.03527,4,4,0
ground/gbrick,0,452.1924,454.7524,99.64713,102.2071,4,4,0
ground/gbrick,0,452.4565,455.0164,109.9447,112.5047,4,4,0
ground/gbrick,0,447.8093,450.3693,110.4728,113.0328,4,4,0
ground/gbrick,0,452.034,454.594,94.84158,97.40157,4,4,0
ground/gbrick,0,447.07,449.63,95,97.56,4,4,0
ground/gbrick,0,409.5568,412.1168,81.08842,83.64842,4,4,0
ground/gbrick,0,399.24,401.8,65.44,68,4,4,0
ground/gbrick,0,399.1693,401.7292,55.79486,58.35486,4,4,0
ground/gbrick,0,399.222,401.782,60.65322,63.21322,4,4,0
ground/gbrick,0,414.2039,416.7639,80.56034,83.12034,4,4,0
ground/gbrick,0,413.8988,416.4588,65.03351,67.59351,4,4,0
ground/gbrick,0,399.3648,401.9248,80.56034,83.12034,4,4,0
ground/gbrick,0,404.54,407.1,80.93,83.49,4,4,0
ground/gbrick,0,413.8499,416.4099,59.96671,62.52671,4,4,0
ground/gbrick,0,403.922,406.482,55.58363,58.14363,4,4,0
ground/gbrick,0,408.7275,411.2875,55.31959,57.87959,4,4,0
ground/gbrick,0,413.6915,416.2515,55.16116,57.72116,4,4,0
ground/gbrick,0,414.1688,416.7288,75.1535,77.7135,4,4,0
ground/gbrick,0,414.12,416.68,70.08671,72.64671,4,4,0
ground/gbrick,0,399.51,402.07,75.56,78.12,4,4,0
ground/gbrick,0,399.4921,402.0521,70.77322,73.33321,4,4,0
ground/gbrick,0,403,404.0588,67.92,68.87949,1.6544,1.4992,0
ground/gbrick,0,368.36,369.1705,100.72,106.5527,1.2664,9.1136,0
ground/gbrick,0,368.91,377.7686,101.58,102.061,13.8416,0.7516,0
ground/gai/cacti_lad,0,446.44,452.5508,99.86,105.8311,9.5482,9.3299,0
ground/gai/sage_lass,0,407.11,410.0324,137.76,140.4565,4.5663,4.2133,0
ground/airport,0,0,1000,0,2.56
#leftmost
ground/gbrick,0,-25,0,0,200
#rightmost
ground/gbrick,0,1000,1080,0,200
#topmost
ground/gbrick,0,-15,1090,190,200
#BOTTOM
ground/gbrick,0,-15,1090,-20,-2
#BOTTOM2
ground/gbrick,0,250,700,50,60
